rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
13861	C15H32N6O7S	[M + Na]+	C15H32N6O7S	0.44120603015075377	58.57904368210386	58.57904368210386	0.0	32	0.8304684142672971	1.2417616535247626	2.7009900953448454	4.202142506268924		463.19649	443.15099716186523	13382_ccaSettlementSiriusPostBlanks_38392
13862	C21H44O17	[M - H4O2 + H]+	C21H40O15	0.4381909547738694	19.82944546498026	19.82944546498026	0.0	11	0.3618012422360249	-7.337681670207587	7.337681670207587	-67560.99933940187		533.23897	415.65699577331543	14461_ccaSettlementSiriusPostBlanks_43194
13863	C14H28N4O6	[M + K]+	C14H28N4O6	0.4366834170854272	70.04535905252723	70.04535905252723	0.0	32	0.7585768742058451	0.7419332404040984	1.2978247352310954	2.977258101840102		387.16520	359.1390037536621	10032_ccaSettlementSiriusPostBlanks_27789
13864	C13H28N2O3P	[M + H]+	C13H28N2O3P	0.43668341708542713	52.63380552330024	52.63380552330024	0.0	13	0.9321812846429737	2.1202401678260006	2.1202401678260006	-1.0062282984339497		292.19074	279.3499946594238	3966_ccaSettlementSiriusPostBlanks_11587
13865	C23H30O9	[M + H3N + H]+	C23H33NO9	0.43618090452261304	94.57055301471055	93.05782655642993	1.5127264582806208	40	0.7481822933992304	1.2720510477723168	2.4307343046292353	1.2125779067919256		468.22338	443.9489936828613	13538_ccaSettlementSiriusPostBlanks_38948
13866	C7H12NO5P5S5	[M + H]+	C7H12NO5P5S5	0.43517587939698504	24.6286703548671	24.6286703548671	0.0	6	0.45360824742268047	5.102170837441733	5.102170837441733	0.2382088316157263		505.80811	421.9159984588623	14152_ccaSettlementSiriusPostBlanks_41712
13867	C25H39NO9	[M + H]+	C25H39NO9	0.43366834170854274	69.85417372651862	69.85417372651862	0.0	32	0.5801989808298958	0.9406883153266058	2.4283575895999867	0.97641874556018		498.27024	405.57701110839844	14076_ccaSettlementSiriusPostBlanks_41231
13868	C16H38N6O14	[M - H4O2 + H]+	C16H34N6O12	0.43366834170854274	47.475273813014766	47.475273813014766	0.0	19	0.7553452506133896	-0.2739024361702614	5.931910974499528	-71585.54468914038		503.22802	423.2040023803711	14135_ccaSettlementSiriusPostBlanks_41568
13869	C19H41NO8P2	[M + H]+	C19H41NO8P2	0.43216080402010054	110.13406736902448	110.13406736902448	0.0	26	0.6909591785624841	2.2202351084031733	3.1109982130698475	-7.6644523997920215		474.23438	691.3980102539062	13696_ccaSettlementSiriusPostBlanks_39549
13870	C19H27NO3	[M + H]+	C19H27NO3	0.4301507537688443	22.429173453561415	22.429173453561415	0.0	9	0.26158806932688433	5.7863521526455655	5.7863521526455655	0.5149443394574473		318.20653	269.3829917907715	5544_ccaSettlementSiriusPostBlanks_15578
13871	C22H37N3O12	[M + H]+	C22H37N3O12	0.4296482412060302	67.71036598344644	67.71036598344644	0.0	17	0.5405940594059405	1.2978247352310954	3.2196195592264956	8.112059697743048		536.24935	440.2839946746826	14470_ccaSettlementSiriusPostBlanks_43285
13872	C19H36O7	[M + K]+	C19H36O7	0.4291457286432161	11.218208757424689	11.218208757424689	0.0	7	0.9874176153385262	2.551485906388818	2.551485906388818	6.00635898538948		415.21176	614.0170097351074	11605_ccaSettlementSiriusPostBlanks_32536
13873	C25H31N5O5	[M + H]+	C25H31N5O5	0.42864321608040207	46.23445805952413	45.615787248864116	0.6186708106600145	11	0.6923076923076923	1.3824493457115932	1.4332035401598597	-0.9482779703755101		482.23934	419.23001289367676	13844_ccaSettlementSiriusPostBlanks_40146
13874	C21H32N2O14	[M + H]+	C21H32N2O14	0.42814070351758793	29.449803705734368	29.449803705734368	0.0	6	0.4527363184079603	2.0832460358131666	2.3234917550029888	8.799847637888485		537.19736	319.57200050354004	14476_ccaSettlementSiriusPostBlanks_43327
13875	C10H18N6O4	[M + H]+	C10H18N6O4	0.42814070351758793	21.994386247001593	21.656133741722417	0.3382525052791765	10	0.7979111003157638	2.382278596110193	2.844595301064544	0.41470783509892967		287.14635	311.8620014190674	3680_ccaSettlementSiriusPostBlanks_10880
13876	C25H40ClN3O5	[M + H]+	C25H40ClN3O5	0.42814070351758793	18.468208344603532	18.468208344603532	0.0	9	0.5381197380729654	-5.511215252454586	7.303419347176252	-5.178787935270286		498.27035	430.75000762939453	14078_ccaSettlementSiriusPostBlanks_41234
13877	C24H40N2O7	[M + H]+	C24H40N2O7	0.4261306532663317	44.50712963002925	44.50712963002925	0.0	9	0.9794959908361971	0.5794439942847525	2.5598568437823435	0.6373527963023704		469.29113	566.1709785461426	13563_ccaSettlementSiriusPostBlanks_39077
13878	C20H27N7O7	[M + H]+	C20H27N7O7	0.4261306532663317	21.108411880937098	21.108411880937098	0.0	9	0.7921932041561356	2.464714369905875	2.464714369905875	0.6145467817360847		478.20477	521.3909912109375	13740_ccaSettlementSiriusPostBlanks_39779
13879	C16H32ClN2O3	[M + Na]+	C16H32ClN2O3	0.4251256281407036	87.84379881454244	87.84379881454244	0.0	50	0.854613438909051	-6.203740056316551	6.203740056316551	5.630517133068578		358.20138	305.05199432373047	8197_ccaSettlementSiriusPostBlanks_22511
13880	C22H34ClN3O10	[M + H3N + H]+	C22H37ClN4O10	0.42512562814070354	116.09115969243018	116.09115969243018	0.0	31	0.4700942587832046	2.650896780983521	2.9821343543864614	3.0563498600350596		553.22879	341.5280055999756	14564_ccaSettlementSiriusPostBlanks_43842
13881	C35H42O12	[M + H]+	C35H42O12	0.4226130653266333	17.85997615092443	17.85997615092443	0.0	7	0.5226806765761148	1.0616679322410352	1.511246991836396	2.514747008821944		655.27655	562.1970176696777	14763_ccaSettlementSiriusPostBlanks_45472
13882	C20H30N4O7S	[M + Na]+	C20H30N4O7S	0.421105527638191	103.23492330884507	103.23492330884507	0.0	39	0.363901018922853	-2.374276254466277	4.663920692078992	-3.8474238872419684		493.17084	318.55198860168457	13994_ccaSettlementSiriusPostBlanks_40914
13883	C18H34N6O3S3	[M + H]+	C18H34N6O3S3	0.41959798994974873	41.60813952971749	41.60813952971749	0.0	40	0.7725972730295978	-2.1475212968903463	2.8734880442124027	-2.7753297863937267		479.19140	441.89600944519043	13764_ccaSettlementSiriusPostBlanks_39871
13884	C34H42O10	[M + H]+	C34H42O10	0.41658291457286434	43.87219782981918	43.87219782981918	0.0	20	0.8023817337896759	1.3971391137057183	1.3971391137057183	3.292411789073192		611.28709	663.6979866027832	14703_ccaSettlementSiriusPostBlanks_44966
13885	C24H26N8O3	[M + Na]+	C24H26N8O3	0.4155778894472362	44.21611326730762	44.21611326730762	0.0	11	0.34707614640302903	4.496900589358543	4.496900589358543	0.25087527554111666		497.20213	376.2280082702637	14047_ccaSettlementSiriusPostBlanks_41146
13886	C33H40O10	[M + H]+	C33H40O10	0.4150753768844221	50.03679875649653	50.03679875649653	0.0	13	0.78456873853028	2.8519846825573234	2.8519846825573234	3.304741285299514		597.27140	638.02001953125	14679_ccaSettlementSiriusPostBlanks_44760
13887	C13H21BN6O8	[M - H4O2 + H]+	C13H17BN6O6	0.4125628140703518	102.02095041574066	102.02095041574066	0.0	41	0.7271056149732619	-0.5039210230862838	4.130172646608065	-98925.9965267065		364.13944	268.46500396728516	8507_ccaSettlementSiriusPostBlanks_23573
13888	C13H23N6O7P	[M + H]+	C13H23N6O7P	0.4125628140703518	43.257383622636326	43.257383622636326	0.0	26	0.8010341726618703	-1.5722002102474733	7.121611390686277	2.308431232494487		407.14480	181.6629981994629	11114_ccaSettlementSiriusPostBlanks_31133
13889	C18H23NO6	[M + H]+	C18H23NO6	0.4125628140703517	109.42876508105212	109.42876508105212	0.0	40	0.7253092117408161	3.1074191685104027	3.341913786270699	-51434.512244677964		350.16007	317.50499725341797	7649_ccaSettlementSiriusPostBlanks_20974
13890	C17H26NO3	[M + Na]+	C17H26NO3	0.41206030150753775	138.9920886220654	138.9920886220654	0.0	43	0.7132116004296456	1.5959825725411483	2.549635770055734	-8.246334387057196		315.17789	438.3219909667969	5375_ccaSettlementSiriusPostBlanks_15090
13891	C26H52O10	[M + H3N + H]+	C26H55NO10	0.4120603015075377	36.892321518998976	36.892321518998976	0.0	9	0.9741090909090915	0.8021438816495334	1.3293521810178106	1.0185231068871645		542.39043	601.2930107116699	14524_ccaSettlementSiriusPostBlanks_43549
13892	C28H37BN3O7P	[M - H4O2 + H]+	C28H33BN3O5P	0.41105527638190953	97.15342053491166	97.15342053491166	0.0	32	0.8028901734104047	-0.05801133319882418	2.0767587686411915	-67547.23122008388		533.23835	440.63401222229004	14459_ccaSettlementSiriusPostBlanks_43192
13893	C26H25N3O7	[M + H3N + H]+	C26H28N4O7	0.40904522613065325	59.331952801173166	59.331952801173166	0.0	14	0.5257836198179979	2.612805087968018	4.415629472688377	-1.5078657238202182		509.20231	308.7040042877197	14196_ccaSettlementSiriusPostBlanks_41931
13894	C24H29NO7S	[M - H4O2 + H]+	C24H25NO5S	0.40753768844221117	113.5864736081415	113.5864736081415	0.0	29	0.6475800954328562	2.767204233210536	4.778891240756423	-81830.64663703705		440.15554	284.98701095581055	12633_ccaSettlementSiriusPostBlanks_35876
13895	C21H28NO12	[M + H3N + H]+	C21H31N2O12	0.40703517587939697	92.81065850016799	89.1254401406505	3.685218359517487	42	0.7091970802919706	2.0454724638493778	2.4279509205871106	-1.4151112715074081		504.19426	655.6930160522461	14140_ccaSettlementSiriusPostBlanks_41611
13896	C22H36N6O11	[M - H4O2 + H]+	C22H32N6O9	0.40653266331658294	33.9145463361441	33.9145463361441	0.0	10	0.6136210384356033	2.46933634175013	3.936888517586987	-68574.4792055186		525.23385	417.20300674438477	14405_ccaSettlementSiriusPostBlanks_42803
13897	C19H42N4O8Se	[M - H4O2 + H]+	C19H38N4O6Se	0.40653266331658294	21.548552798853052	21.548552798853052	0.0	8	0.4167741935483871	-4.75861759509076	5.78651164138486	-73037.72928718006		493.20728	317.50499725341797	14001_ccaSettlementSiriusPostBlanks_40932
13898	C27H36O11	[M + H]+	C27H36O11	0.4060301507537689	42.329485757877386	42.329485757877386	0.0	10	0.3577280174767887	2.724526908067414	4.481900406206803	-67047.53080147294		537.23396	383.95299911499023	14485_ccaSettlementSiriusPostBlanks_43342
13899	C29H38O11	[M + H]+	C29H38O11	0.40502512562814075	50.10794456444294	50.10794456444294	0.0	10	0.4149692089057317	6.102801590269012	6.102801590269012	1.3962849854147945		563.24947	439.48699951171875	14605_ccaSettlementSiriusPostBlanks_44097
13900	C16H16N10O4	[M + H]+	C16H16N10O4	0.40502512562814075	41.33244835668425	41.33244835668425	0.0	11	0.9804281732961742	0.669633179516042	1.876942801399522	-1.9856471819052053		413.14206	213.42700481414795	11497_ccaSettlementSiriusPostBlanks_32157
13901	C23H33NO9	[M - H2O + H]+	C23H31NO8	0.4040201005025127	69.24113781041885	69.24113781041885	0.0	27	0.7283653846153848	2.424956993186228	2.635698128765984	-40003.24811499375		450.21283	384.01599884033203	12952_ccaSettlementSiriusPostBlanks_36998
13902	C11H21BN2O9	[M + H]+	C11H21BN2O9	0.40351758793969855	104.49410188463767	104.49410188463767	0.0	40	0.7288289653082869	1.0646078830098755	3.521697831333586	-2.2690506195382745		336.14416	196.30000591278076	6738_ccaSettlementSiriusPostBlanks_18453
13903	C24H49NO7S	[M + H]+	C24H49NO7S	0.40351758793969844	67.49928163148375	62.43579693197125	5.063484699512509	15	0.5617889368379757	3.4853132808659266	3.8786223985171233	0.9310441238016257		496.33071	693.22998046875	14032_ccaSettlementSiriusPostBlanks_41097
13904	C17H29N11O3	[M + K]+	C17H29N11O3	0.40301507537688447	37.93367435404381	37.93367435404381	0.0	22	0.7571251548946716	2.830162072609611	5.599570369765439	3.978555998507138		474.21053	632.5029945373535	13693_ccaSettlementSiriusPostBlanks_39534
13905	C25H47O10	[M + H]+	C25H47O10	0.40150753768844216	142.2987998778452	142.2987998778452	0.0	44	0.8077346848832085	3.3281041947934495	3.677567614561686	7.53347046638633		508.32803	613.9940071105957	14184_ccaSettlementSiriusPostBlanks_41897
13906	C29H52O8	[M + Na]+	C29H52O8	0.39899497487437185	52.466133398739686	52.466133398739686	0.0	26	0.41875	2.646621363767307	2.646621363767307	0.631942283747868		551.35579	674.3970108032227	14554_ccaSettlementSiriusPostBlanks_43783
13907	CHN3S9	[M + K]+	CHN3S9	0.39899497487437185	-3.59288468998178	-3.59288468998178	0.0	1	0.0	NaN	NaN	-5.819993083768418		381.72662	342.02098846435547	9658_ccaSettlementSiriusPostBlanks_26722
13908	C23H26O9	[M + H]+	C23H26O9	0.39597989949748746	101.81489566701389	101.81489566701389	0.0	41	0.5349327708937516	2.772662073367411	3.316045815934717	-40277.41959037823		447.16488	342.2159957885742	12877_ccaSettlementSiriusPostBlanks_36722
13909	C22H40O6P2	[M + H]+	C22H40O6P2	0.3954773869346734	25.01721082319587	25.01721082319587	0.0	10	0.8237774030354132	-0.9265221278818031	2.562270329547038	-77769.27409082347		463.23311	472.88400650024414	13390_ccaSettlementSiriusPostBlanks_38414
13910	C23H45N5O9	[M + H]+	C23H45N5O9	0.39497487437185935	56.513532821411516	56.513532821411516	0.0	23	0.8790306946688203	2.95108539010183	3.1870064172037402	-1.770431928423721		536.32805	281.9260025024414	14475_ccaSettlementSiriusPostBlanks_43311
13911	C28H37N5O7	[M - H4O2 + H]+	C28H33N5O5	0.3929648241206031	48.87984915326901	48.87984915326901	0.0	23	0.8082136625956244	1.3986660659570436	2.521368355627401	-69239.07624081089		520.25463	416.9139862060547	14349_ccaSettlementSiriusPostBlanks_42550
13912	C14H19B2NO5S	[M + H]+	C14H19B2NO5S	0.39296482412060296	121.04752524730051	121.04752524730051	0.0	37	0.7020640569395018	1.4802087160309159	3.150900322860389	-8.787467918656043		334.12861	242.13998794555664	6580_ccaSettlementSiriusPostBlanks_18116
13913	C22H29NO8	[M + H]+	C22H29NO8	0.39246231155778893	94.53026406099791	94.53026406099791	0.0	35	0.9158305837990708	3.0989037669290598	3.2357691252086407	-82578.40324081715		436.19725	338.68600845336914	12414_ccaSettlementSiriusPostBlanks_35297
13914	C19H34N6O9S	[M + H]+	C19H34N6O9S	0.39045226130653277	34.45029053335773	34.45029053335773	0.0	12	0.6121099947117926	2.8734880442124027	3.9754218145543847	0.40047916554260626		523.21828	341.2899971008301	14385_ccaSettlementSiriusPostBlanks_42695
13915	C19H34O9	[M + K]+	C19H34O9	0.38894472361809057	62.17640853141357	62.17640853141357	0.0	27	0.8075363077325658	0.6785879547721098	2.580595355178322	4.666023133647533		445.18552	367.82501220703125	12853_ccaSettlementSiriusPostBlanks_36553
13916	C14H16N8O5	[M + H]+	C14H16N8O5	0.38793969849246235	27.064347187307185	27.064347187307185	0.0	9	0.7179919137466307	1.4552728364849044	3.385333785999667	7.41096494595786		377.13444	214.49599742889404	9257_ccaSettlementSiriusPostBlanks_25838
13917	C22H34N4O10	[M + H]+	C22H34N4O10	0.38643216080402015	26.854740492868324	26.854740492868324	0.0	19	0.8979798767646829	1.1741723790781982	2.1454247005956	-69916.38782158241		515.23269	454.66200828552246	14300_ccaSettlementSiriusPostBlanks_42335
13918	C17H28N6O10S	[M + H]+	C17H28N6O10S	0.3844221105527639	52.12573289713844	52.12573289713844	0.0	26	0.24519677719243874	-0.8157179691468351	2.903625927938268	-1.603369763439032		509.16522	310.2169990539551	14191_ccaSettlementSiriusPostBlanks_41919
13919	C22H36N4O9	[M + H]+	C22H36N4O9	0.38391959798994973	18.961232760841067	18.961232760841067	0.0	18	0.8451137062077446	3.076913429946037	4.48400375043235	-5.640528362752937		501.25268	536.3060188293457	14112_ccaSettlementSiriusPostBlanks_41455
13920	C18H31NO2S2	[M + H]+	C18H31NO2S2	0.3829145728643216	16.477006979296448	16.477006979296448	0.0	6	0.7288461538461539	3.8492605798131407	5.1915370440776805	-100566.95975377623		358.18632	382.696008682251	8192_ccaSettlementSiriusPostBlanks_22497
13921	C9H19	[M + K]+	C9H19	0.38140703517587937	13.402845734529905	13.402845734529905	0.0	2	0.839901796097687	2.0061624829498923	2.0061624829498923	3.046080608045778		166.11234	456.7099857330322	94_ccaSettlementSiriusPostBlanks_376
13922	C22H29NO8	[M + H]+	C22H29NO8	0.3804020100502513	66.95254124541819	66.95254124541819	0.0	24	0.8074845464164395	2.2367593091363256	2.2367593091363256	1.324706225753675		436.19717	347.5849914550781	12415_ccaSettlementSiriusPostBlanks_35299
13923	C16H23N7O4	[M + H]+	C16H23N7O4	0.37989949748743723	213.7004822793047	213.7004822793047	0.0	46	0.7038927887683473	2.786094125425204	3.6831708834290358	-47615.7308090383		378.19115	232.60499954223633	9367_ccaSettlementSiriusPostBlanks_26067
13924	C18H34N10O8	[M + H]+	C18H34N10O8	0.37939698492462315	97.22328047890245	97.22328047890245	0.0	43	0.9040169841890608	-0.5149787534308233	2.8998883931559134	-1.4748436119320647		519.26262	629.5659828186035	14342_ccaSettlementSiriusPostBlanks_42529
13925	C15H22N2O6	[M + H]+	C15H22N2O6	0.378894472361809	41.863437438661755	41.863437438661755	0.0	14	0.41956958393113336	-0.9860429327619945	1.7012953740902894	-55052.15708757672		327.15504	178.4589958190918	6225_ccaSettlementSiriusPostBlanks_16996
13926	C21H26N2O9	[M + H]+	C21H26N2O9	0.37738693467336687	29.088438805470993	29.088438805470993	0.0	12	0.4590920126244234	0.22543527307620928	6.066734964216969	0.28552819355789677		451.17124	208.2100009918213	12987_ccaSettlementSiriusPostBlanks_37111
13927	C14H20N2O	[M + Na]+	C14H20N2O	0.3758793969849246	13.074850136575703	13.074850136575703	0.0	2	0.9631036353771025	-1.3008712772213595	1.3008712772213595	-1.4108412845366964		255.14642	507.3149871826172	2331_ccaSettlementSiriusPostBlanks_6803
13928	C15H28NO5	[M + K]+	C15H28NO5	0.3748743718592965	241.40727849779626	241.40727849779626	0.0	46	0.6757168582906219	1.3957185675159232	2.440854912012057	-0.4714969862341658		341.15975	327.096004486084	7091_ccaSettlementSiriusPostBlanks_19323
13929	C34H37N2O4P	[M - H4O2 + H]+	C34H33N2O2P	0.3748743718592965	126.74438492588251	126.74438492588251	0.0	38	0.7579796991561697	0.681461443015889	1.7623385897008523	-67545.52699655332		533.23850	449.55199241638184	14458_ccaSettlementSiriusPostBlanks_43191
13930	C23H32O12	[M + Na]+	C23H32O12	0.3738693467336684	30.022085860044474	30.022085860044474	0.0	9	0.13190730837789663	4.825428088552537	4.825428088552537	4.825099117441814		523.18112	363.01700592041016	14375_ccaSettlementSiriusPostBlanks_42678
13931	C18H30N2O9S	[M + H]+	C18H30N2O9S	0.3728643216080403	76.54587114112911	76.54587114112911	0.0	32	0.7073617757865794	-0.13430531963108908	3.823311941047476	-7.419980455386645		451.17113	208.2100009918213	12986_ccaSettlementSiriusPostBlanks_37110
13932	C17H30N10O7	[M + H]+	C17H30N10O7	0.371356783919598	149.10133191390648	149.10133191390648	0.0	40	0.42331667611148305	1.4546491263942862	2.2631799764147904	-8.21129092434793		487.23317	470.1840019226074	13940_ccaSettlementSiriusPostBlanks_40560
13933	C35H52O4	[M + Na]+	C35H52O4	0.37085427135678395	18.247111587999125	18.247111587999125	0.0	3	0.46731177720084954	-2.200188000104929	2.200188000104929	-2.0480764513358745		559.37464	530.2890014648438	14593_ccaSettlementSiriusPostBlanks_44024
13934	C22H24B2N4O5	[M - H2O + H]+	C22H22B2N4O4	0.37035175879396987	93.50461463771795	93.50461463771795	0.0	48	0.8392959358900977	2.5465430840032637	2.892213579695039	-42161.38047891907		427.19662	415.5370044708252	12123_ccaSettlementSiriusPostBlanks_34208
13935	C18H34N10O8	[M + H]+	C18H34N10O8	0.3683417085427136	88.58916487039113	88.58916487039113	0.0	45	0.9411064842355739	0.12424064914401196	1.8705172965025776	-1.4748436119320647		519.26262	629.5659828186035	14343_ccaSettlementSiriusPostBlanks_42530
13936	C25H32O11	[M + H]+	C25H32O11	0.36482412060301506	66.24069388797852	66.24069388797852	0.0	38	0.3975749840459478	2.536019773602179	3.1931121922514545	1.2281901996659728		509.20236	308.7040042877197	14200_ccaSettlementSiriusPostBlanks_41936
13937	C23H35N7O9	[M + H]+	C23H35N7O9	0.36482412060301506	39.361999155732114	37.09757257075762	2.264426584974494	20	0.7982502651113466	2.582488650882822	2.582488650882822	-32489.23036919406		554.25999	432.41100311279297	14569_ccaSettlementSiriusPostBlanks_43861
13938	C26H32N4O9	[M + Na]+	C26H32N4O9	0.36482412060301506	20.233910298311798	20.233910298311798	0.0	8	0.22865853658536583	4.820688988351271	4.820688988351271	3.253185992765357		567.20799	330.4710102081299	14620_ccaSettlementSiriusPostBlanks_44192
13939	C26H54O7	[M + Na]+	C26H54O7	0.3633165829145729	3.4553117498252357	3.4553117498252357	0.0	1	0.0	-0.548028117210583	0.548028117210583	-0.4583628426863368		501.37594	715.3979873657227	14113_ccaSettlementSiriusPostBlanks_41475
13940	C2HNO5S10	[M + Na]+	C2HNO5S10	0.3633165829145728	-2.6246872403871526	-2.6246872403871526	0.0	1	0.0	NaN	NaN	5.670157448700832		461.69802	177.87099838256836	13366_ccaSettlementSiriusPostBlanks_38288
13941	C28H50O13	[M + Na]+	C28H50O13	0.3623115577889447	3.4000535423108893	3.4000535423108893	0.0	1	0.0	1.1949163555475546	1.1949163555475546	1.1328538844681744		617.31506	541.7369842529297	14717_ccaSettlementSiriusPostBlanks_45074
13942	C18H26N4O4	[M + K]+	C18H26N4O4	0.3618090452261307	101.1040356967203	101.1040356967203	0.0	30	0.6911335578002242	-0.886812816598292	2.3275278997939015	1.5868977493186132		401.15920	420.96299171447754	10872_ccaSettlementSiriusPostBlanks_30193
13943	C27H56O7	[M + Na]+	C27H56O7	0.3582914572864322	3.48829534267703	3.48829534267703	0.0	1	0.0	0.1458461211205091	0.1458461211205091	0.10717052468558935		515.39188	740.2409934997559	14301_ccaSettlementSiriusPostBlanks_42359
13944	C23H41N5O9	[M + H]+	C23H41N5O9	0.3557788944723619	77.59099422542931	77.59099422542931	0.0	37	0.815915861146574	2.058698707345749	3.1889098431181493	-1.3634820442958886		532.29698	348.89699935913086	14452_ccaSettlementSiriusPostBlanks_43143
13945	C10H12N6O3	[M + H]+	C10H12N6O3	0.3552763819095478	20.002566621264155	20.002566621264155	0.0	5	0.973851231276974	9.602885287705815	9.602885287705815	-1.7345427594792087		265.10390	561.4870262145996	2628_ccaSettlementSiriusPostBlanks_7895
13946	C22H25N5O	[M + H]+	C22H25N5O	0.3547738693467337	7.364940218135495	7.364940218135495	0.0	4	0.14403292181069957	0.49208948031004685	4.8630379904311845	-3.502171251761992		376.21187	315.0070095062256	9223_ccaSettlementSiriusPostBlanks_25714
13947	C23H34N6O4S2	[M + H]+	C23H34N6O4S2	0.35376884422110555	111.4274129965902	111.4274129965902	0.0	27	0.6055555555555555	4.415751833011255	4.415751833011255	4.516151478765282		523.21793	317.9819869995117	14380_ccaSettlementSiriusPostBlanks_42690
13948	C42H40	[M + Na]+	C42H40	0.35276381909547744	3.079378678982777	3.079378678982777	0.0	1	0.0	-4.445586857313484	4.445586857313484	-4.479625567204716		567.29968	366.5669918060303	14624_ccaSettlementSiriusPostBlanks_44199
13949	C23H34N6O9	[M - H4O2 + H]+	C23H30N6O7	0.3527638190954774	121.92822008517561	121.92822008517561	0.0	22	0.6967741935483872	1.063751302713936	2.4084003882558047	-71573.85216189237		503.22803	468.3120059967041	14134_ccaSettlementSiriusPostBlanks_41567
13950	C21H31N3O3S	[M + H]+	C21H31N3O3S	0.3527638190954774	50.08595478561721	50.08595478561721	0.0	30	0.7454401268834258	3.4898008130700537	3.4898008130700537	-3.18591044151195		406.21460	392.88599967956543	11073_ccaSettlementSiriusPostBlanks_30959
13951	C18H35NO16S	[M + H]+	C18H35NO16S	0.35226130653266335	34.08344994647506	34.08344994647506	0.0	25	0.7373650394118039	2.9938789126565934	2.9938789126565934	2.586122512308046		554.17636	711.1289978027344	14567_ccaSettlementSiriusPostBlanks_43857
13952	C20H24N6O9	[M + H]+	C20H24N6O9	0.3507537688442211	35.33034573313117	35.33034573313117	0.0	14	0.9329848795967894	0.3265648435019924	2.830162072609611	1.0912107833197795		493.16829	253.34999084472656	13995_ccaSettlementSiriusPostBlanks_40915
13953	C13H24B2N6O8	[M + H]+	C13H24B2N6O8	0.350251256281407	130.36184651335918	130.36184651335918	0.0	33	0.6351282051282052	1.821808215862659	2.913597486055818	-87171.22186258329		413.20064	358.91401290893555	11517_ccaSettlementSiriusPostBlanks_32214
13954	C32H49N3O7	[M + H]+	C32H49N3O7	0.3492462311557789	28.563434142835224	28.563434142835224	0.0	11	0.5645681316816563	0.42217151805812453	1.8525103454347216	1.2143057328659608		588.36504	585.9130096435547	14669_ccaSettlementSiriusPostBlanks_44634
13955	C23H34BNO12S	[M - H4O2 + H]+	C23H30BNO10S	0.34773869346733677	20.732907253421594	20.732907253421594	0.0	17	0.2824258521469677	3.329819272384872	5.045835566871825	-68845.76056767684		523.18155	305.86100578308105	14377_ccaSettlementSiriusPostBlanks_42680
13956	C29H34N4O6	[M + H3N + H]+	C29H37N5O6	0.34472361809045227	84.454833838532	84.454833838532	0.0	34	0.826716875159561	0.4867223985199608	1.17720668514223	-1.539410166269687		552.28081	468.0479907989502	14559_ccaSettlementSiriusPostBlanks_43802
13957	C20H32O6	[M + Na]+	C20H32O6	0.3442211055276382	4.6135758362319645	3.2218755622543775	1.391700273977587	1	0.0	-3.0915635662713314	3.0915635662713314	-0.3014582590709048		391.20899	503.90899658203125	10233_ccaSettlementSiriusPostBlanks_28465
13958	C17H28N2O6S	[M + H]+	C17H28N2O6S	0.3437185929648241	121.47328125954671	121.47328125954671	0.0	36	0.6746556473829202	-0.09428286500343272	2.8625965535462674	-8.740756098191497		389.17068	262.27500915527344	10125_ccaSettlementSiriusPostBlanks_28149
13959	C33H63N5O7	[M + H]+	C33H63N5O7	0.3407035175879397	27.64721512721627	27.64721512721627	0.0	10	0.889829564442464	4.424561722555359	4.424561722555359	-1.3706363472669378		642.47915	695.0620079040527	14743_ccaSettlementSiriusPostBlanks_45355
13960	C24H37N3O8	[M + H]+	C24H37N3O8	0.33919597989949757	89.8454610651206	89.8454610651206	0.0	41	0.8979726388659965	1.821808215862659	1.821808215862659	4.5484373061909		496.26760	677.6689910888672	14031_ccaSettlementSiriusPostBlanks_41086
13961	C15H24N2O5S	[M + H]+	C15H24N2O5S	0.3381909547738694	28.566283819510915	28.566283819510915	0.0	10	0.5288343558282209	1.9172968971613957	2.239870115358908	2.3266273210149233		345.14867	541.8229866027832	7299_ccaSettlementSiriusPostBlanks_20093
13962	C18H26N6O11	[M - H2O + H]+	C18H24N6O10	0.3376884422110553	68.23975250193698	68.23975250193698	0.0	38	0.8268249853666699	1.1288421404515738	2.9905311977349998	-37115.64527857575		485.16598	288.2970142364502	13903_ccaSettlementSiriusPostBlanks_40383
13963	C33H57N5O5	[M + H]+	C33H57N5O5	0.33467336683417087	69.77705537428461	69.77705537428461	0.0	33	0.9092532614946877	0.22076991497064355	1.4760720892007346	-1.5525070160491448		604.44231	681.826000213623	14694_ccaSettlementSiriusPostBlanks_44893
13964	C23H26N4O8	[M + Na]+	C23H26N4O8	0.3321608040201005	128.41088768288057	128.41088768288057	0.0	28	0.7533206831119543	2.040782704302705	2.830162072609611	1.982794574497225		509.16529	315.1369857788086	14190_ccaSettlementSiriusPostBlanks_41918
13965	C36H62O8	[M + H]+	C36H62O8	0.3291457286432161	46.149921155013246	46.149921155013246	0.0	20	0.8282146473169084	-0.1555092650822888	0.898504112814685	1.1931154957051648		623.45249	735.3069877624512	14726_ccaSettlementSiriusPostBlanks_45157
